매장명,주소
서울기독대학교 환원연구원,서울 은평구 갈현로4길 26-2
서울대학교 간호대학,서울 종로구 대학로 103
서울대학교 간호대학,서울 종로구 대학로 103
서울대학교 간호대학 제2연구동,서울 종로구 대학로 103
서울대학교 간호대학 제2연구동,서울 종로구 대학로 103
서울대학교 간호대학 함춘학생생활관,서울 종로구 대학로 103
서울대학교 간호대학 함춘학생생활관,서울 종로구 대학로 103
서울대학교 간호대학신관,서울 종로구 대학로 103
서울대학교 간호대학신관,서울 종로구 대학로 103
서울대학교 보완통합의학연구소,서울 종로구 이화장길 81
서울대학교 보완통합의학연구소,서울 종로구 이화장길 81
서울대학교 부설학교진흥원,서울 성북구 월곡로 6
서울대학교 사범대학 부설여자중학교,서울 종로구 대학로 64
서울대학교 사범대학 부설여자중학교,서울 종로구 대학로 64
서울대학교 사범대학 부설여자중학교 교무실,서울 종로구 대학로 64
서울대학교 사범대학 부설여자중학교 교무실,서울 종로구 대학로 64
서울대학교 사범대학부설중학교 교무실,서울 성북구 월곡로 6
서울대학교 산학협력단연건분원,서울 종로구 대학로 103 8동
서울대학교 산학협력단연건분원,서울 종로구 대학로 103 8동
서울대학교 암연구소,서울 종로구 대학로 101
서울대학교 암연구소,서울 종로구 대학로 101
서울대학교 약학대학 약학교육연수원,서울 종로구 대학로 103 서울대학교 연건캠퍼스 17동 108호
서울대학교 약학대학 약학교육연수원,서울 종로구 대학로 103 서울대학교 연건캠퍼스 17동 108호
서울대학교 연건기숙사,서울 종로구 대학로 101
서울대학교 연건기숙사,서울 종로구 대학로 101
서울대학교 연건캠퍼스,서울 종로구 대학로 103
서울대학교 연건캠퍼스,서울 종로구 대학로 103
서울대학교 연건캠퍼스 융합관,서울 종로구 대학로 103
서울대학교 연건캠퍼스 융합관,서울 종로구 대학로 103
서울대학교 연건캠퍼스 의과대학 연구지원동,서울 종로구 대학로 103
서울대학교 연건캠퍼스 의과대학 연구지원동,서울 종로구 대학로 103
서울대학교 예방의학교실,서울 종로구 대학로 103
서울대학교 예방의학교실,서울 종로구 대학로 103
서울대학교 융합관(급속) 전기차충전소,서울 종로구 대학로 103
서울대학교 융합관(급속) 전기차충전소,서울 종로구 대학로 103
서울대학교 융합관(완속) 전기차충전소,서울 은평구 수색로 236 지하2층 출입구 좌측 10M 벽부
서울대학교 의과대학,서울 종로구 대학로 103
서울대학교 의과대학,서울 종로구 대학로 103
서울대학교 의과대학 17동,서울 종로구 대학로 103
서울대학교 의과대학 17동,서울 종로구 대학로 103
서울대학교 의과대학 교육관,서울 종로구 대학로 103
서울대학교 의과대학 교육관,서울 종로구 대학로 103
서울대학교 의과대학 연구관,서울 종로구 대학로 103
서울대학교 의과대학 연구관,서울 종로구 대학로 103
서울대학교 의과대학 융합연구관,서울 종로구 대학로 103
서울대학교 의과대학 융합연구관,서울 종로구 대학로 103
서울대학교 의과대학 전기차충전소,서울 종로구 대학로 103 서울대학교 의과대학
서울대학교 의과대학 전기차충전소,서울 종로구 대학로 103 서울대학교 의과대학
서울대학교 의과대학 학생회,서울 종로구 대학로 103
서울대학교 의과대학 학생회,서울 종로구 대학로 103
서울대학교 의과대학원,서울 종로구 대학로 103
서울대학교 의과대학원,서울 종로구 대학로 103
서울대학교 의과학관,서울 종로구 대학로 103
서울대학교 의과학관,서울 종로구 대학로 103
서울대학교 의료빅데이터연구센터,서울 종로구 동숭동 199-51
서울대학교 의료빅데이터연구센터,서울 종로구 동숭동 199-51
서울대학교 의학연구원,서울 종로구 대학로 103
서울대학교 의학연구원,서울 종로구 대학로 103
서울대학교 종합실습동,서울 종로구 대학로 103
서울대학교 종합실습동,서울 종로구 대학로 103
서울대학교 치과병원 주차장,서울 종로구 대학로 101
서울대학교 치과병원 주차장,서울 종로구 대학로 101
서울대학교 치의학대학원,서울 종로구 대학로 101
서울대학교 치의학대학원,서울 종로구 대학로 101
서울대학교 치의학대학원 치의학박물관,서울 종로구 대학로 101
서울대학교 치의학대학원 치의학박물관,서울 종로구 대학로 101
서울대학교 학생관,서울 종로구 대학로 103
서울대학교 학생관,서울 종로구 대학로 103
서울대학교 함춘간호대학기숙사,서울 종로구 대학로 103
서울대학교 함춘간호대학기숙사,서울 종로구 대학로 103
서울대학교병원,서울 종로구 대학로 101
서울대학교병원,서울 종로구 대학로 101
서울대학교병원 1주차장,서울 종로구 대학로 101
서울대학교병원 1주차장,서울 종로구 대학로 101
서울대학교병원 2주차장,서울 종로구 대학로 101
서울대학교병원 2주차장,서울 종로구 대학로 101
서울대학교병원 3주차장,서울 종로구 대학로 101
서울대학교병원 3주차장,서울 종로구 대학로 101
서울대학교병원 가정의학과,서울 종로구 대학로 101
서울대학교병원 가정의학과,서울 종로구 대학로 101
서울대학교병원 간연구소,서울 종로구 대학로 103
서울대학교병원 간연구소,서울 종로구 대학로 103
서울대학교병원 갑상선센터,서울 종로구 대학로 101 4층
서울대학교병원 갑상선센터,서울 종로구 대학로 101 4층
서울대학교병원 건강증진센터,서울 종로구 대학로 101 어린이병원 별관 지하 2층
서울대학교병원 건강증진센터,서울 종로구 대학로 101 어린이병원 별관 지하 2층
서울대학교병원 국가재난응급의료교육센터,서울 종로구 대학로 101
서울대학교병원 국가재난응급의료교육센터,서울 종로구 대학로 101
서울대학교병원 노동조합,서울 종로구 대학로 101 서울대병원 본관 지하1층
서울대학교병원 노동조합,서울 종로구 대학로 101 서울대병원 본관 지하1층
서울대학교병원 뇌은행,서울 종로구 대학로 101
서울대학교병원 뇌은행,서울 종로구 대학로 101
서울대학교병원 대한외래,서울 종로구 대학로 101
서울대학교병원 대한외래,서울 종로구 대학로 101
서울대학교병원 대한외래병동주차장 전기차충전소,서울 종로구 대학로 101 지하 5층 주차장
서울대학교병원 대한외래병동주차장 전기차충전소,서울 종로구 대학로 101 지하 5층 주차장
서울대학교병원 대한의원본관,서울 종로구 대학로 101
서울대학교병원 대한의원본관,서울 종로구 대학로 101
서울대학교병원 류마티스내과,서울 종로구 대학로 101
서울대학교병원 류마티스내과,서울 종로구 대학로 101
서울대학교병원 마취통증의학과,서울 종로구 대학로 101
서울대학교병원 마취통증의학과,서울 종로구 대학로 101
서울대학교병원 매점,서울 종로구 대학로 101 본관 1층 출입문 옆
서울대학교병원 매점,서울 종로구 대학로 101 본관 1층 출입문 옆
서울대학교병원 바이오이종장기개발사업단연구실,서울 종로구 대학로 103
서울대학교병원 바이오이종장기개발사업단연구실,서울 종로구 대학로 103
서울대학교병원 별관,서울 종로구 대학로 101
서울대학교병원 별관,서울 종로구 대학로 101
서울대학교병원 병원교회,서울 종로구 대학로 101
서울대학교병원 병원교회,서울 종로구 대학로 101
서울대학교병원 병원서비스건물2,서울 종로구 대학로 101
서울대학교병원 병원서비스건물2,서울 종로구 대학로 101
서울대학교병원 병원서비스건물3,서울 종로구 대학로 101
서울대학교병원 병원서비스건물3,서울 종로구 대학로 101
서울대학교병원 본관,서울 종로구 대학로 101
서울대학교병원 본관,서울 종로구 대학로 101
서울대학교병원 본관1층 개방화장실,서울 종로구 대학로 101
서울대학교병원 본관1층 개방화장실,서울 종로구 대학로 101
서울대학교병원 본원,서울 종로구 대학로 101
서울대학교병원 본원,서울 종로구 대학로 101
서울대학교병원 산부인과,서울 종로구 대학로 101 본관 3층
서울대학교병원 산부인과,서울 종로구 대학로 101 본관 3층
서울대학교병원 새마을금고,서울 종로구 대학로 101 1층
서울대학교병원 새마을금고,서울 종로구 대학로 101 1층
서울대학교병원 세종대왕동상,서울 종로구 대학로 103
서울대학교병원 세종대왕동상,서울 종로구 대학로 103
서울대학교병원 소화기내과,서울 종로구 대학로 101
서울대학교병원 소화기내과,서울 종로구 대학로 101
서울대학교병원 순환기내과,서울 종로구 대학로 101
서울대학교병원 순환기내과,서울 종로구 대학로 101
서울대학교병원 신경과,서울 종로구 대학로 101
서울대학교병원 신경과,서울 종로구 대학로 101
서울대학교병원 신경외과,서울 종로구 대학로 101 본원 지하1층
서울대학교병원 신경외과,서울 종로구 대학로 101 본원 지하1층
서울대학교병원 신장내과,서울 종로구 대학로 101
서울대학교병원 신장내과,서울 종로구 대학로 101
서울대학교병원 암병동 주차장 전기차충전소,서울 종로구 대학로 101 지하 5층 주차장
서울대학교병원 암병동 주차장 전기차충전소,서울 종로구 대학로 101 지하 5층 주차장
서울대학교병원 암병원,서울 종로구 대학로 101
서울대학교병원 암병원,서울 종로구 대학로 101
서울대학교병원 암연구소 이건희홀,서울 종로구 대학로 101 암연구소 2층
서울대학교병원 암연구소 이건희홀,서울 종로구 대학로 101 암연구소 2층
서울대학교병원 암연구소 주차장,서울 종로구 대학로 101
서울대학교병원 암연구소 주차장,서울 종로구 대학로 101
서울대학교병원 어린이집,서울 종로구 동숭3길 40 일석기념관 1층
서울대학교병원 어린이집,서울 종로구 동숭3길 40 일석기념관 1층
서울대학교병원 영안실,서울 종로구 대학로 101
서울대학교병원 영안실,서울 종로구 대학로 101
서울대학교병원 외과진료부,서울 종로구 대학로 101
서울대학교병원 외과진료부,서울 종로구 대학로 101
서울대학교병원 우편취급국,서울 종로구 대학로 101
서울대학교병원 우편취급국,서울 종로구 대학로 101
서울대학교병원 원남별관,서울 종로구 율곡로 176
서울대학교병원 원남별관,서울 종로구 율곡로 176
서울대학교병원 융합의학기술원,서울 종로구 율곡로 214
서울대학교병원 융합의학기술원,서울 종로구 율곡로 214
서울대학교병원 융합의학기술원(정림빌딩)지하2층 강당 민방위대피소,서울 종로구 율곡로 214
서울대학교병원 융합의학기술원(정림빌딩)지하2층 강당 민방위대피소,서울 종로구 율곡로 214
서울대학교병원 응급의료센터,서울 종로구 대학로 101
서울대학교병원 응급의료센터,서울 종로구 대학로 101
서울대학교병원 의생명연구원,서울 종로구 대학로 101
서울대학교병원 의생명연구원,서울 종로구 대학로 101
서울대학교병원 의학박물관,서울 종로구 대학로 101
서울대학교병원 의학박물관,서울 종로구 대학로 101
서울대학교병원 의학연구혁신센터 교육수련팀,서울 종로구 대학로 71 의학연구혁신센터
서울대학교병원 의학연구혁신센터 교육수련팀,서울 종로구 대학로 71 의학연구혁신센터
서울대학교병원 의학연구혁신센터(CMI),서울 종로구 대학로 71
서울대학교병원 의학연구혁신센터(CMI),서울 종로구 대학로 71
서울대학교병원 이비인후과,서울 종로구 대학로 101 대한외래 지하3층
서울대학교병원 이비인후과,서울 종로구 대학로 101 대한외래 지하3층
서울대학교병원 장기이식센터,서울 종로구 대학로 101
서울대학교병원 장기이식센터,서울 종로구 대학로 101
서울대학교병원 장례식장,서울 종로구 대학로 103 3층
서울대학교병원 장례식장,서울 종로구 대학로 103 3층
서울대학교병원 장례식장 주차장,서울 종로구 대학로 101
서울대학교병원 장례식장 주차장,서울 종로구 대학로 101
서울대학교병원 장례식장식당,서울 종로구 대학로 103
서울대학교병원 장례식장식당,서울 종로구 대학로 103
서울대학교병원 장례식장주차장 전기차충전소,서울 종로구 대학로 101 지하 2층 주차장
서울대학교병원 장례식장주차장 전기차충전소,서울 종로구 대학로 101 지하 2층 주차장
서울대학교병원 정문,서울 종로구 대학로 101
서울대학교병원 정문,서울 종로구 대학로 101
서울대학교병원 정밀의료센터,서울 종로구 대학로 71
서울대학교병원 정밀의료센터,서울 종로구 대학로 71
서울대학교병원 정신건강의학과,서울 종로구 대학로 101
서울대학교병원 정신건강의학과,서울 종로구 대학로 101
서울대학교병원 직원식당,서울 종로구 대학로 101 서울대학교병원 본관 지하1층
서울대학교병원 직원식당,서울 종로구 대학로 101 서울대학교병원 본관 지하1층
서울대학교병원 테니스장,서울 종로구 대학로 101
서울대학교병원 테니스장,서울 종로구 대학로 101
서울대학교병원 핵의학과,서울 종로구 대학로 101
서울대학교병원 핵의학과,서울 종로구 대학로 101
서울대학교병원 혈액종양내과,서울 종로구 대학로 101
서울대학교병원 혈액종양내과,서울 종로구 대학로 101
서울대학교병원 호흡기내과,서울 종로구 대학로 101
서울대학교병원 호흡기내과,서울 종로구 대학로 101
서울대학교병원 후문,서울 종로구 대학로 101
서울대학교병원 후문,서울 종로구 대학로 101
서울대학교병원 휴게실,서울 종로구 대학로 101
서울대학교병원 휴게실,서울 종로구 대학로 101
서울대학교병원 흉부외과,서울 종로구 대학로 101
서울대학교병원 흉부외과,서울 종로구 대학로 101
서울대학교병원새마을금고 본점,서울 종로구 창경궁로22길 11-4
서울대학교병원새마을금고 본점,서울 종로구 창경궁로22길 11-4
서울대학교병원장례식장근조화환꽃집,서울 종로구 돈화문로 88-1 UD빌딩 3층 36호
서울대학교병원장례식장근조화환꽃집,서울 종로구 돈화문로 88-1 UD빌딩 3층 36호
서울대학교병원협력건강보험빅데이터분석센터,서울 종로구 율곡로 214
서울대학교병원협력건강보험빅데이터분석센터,서울 종로구 율곡로 214
서울대학교사범대학 부설고등학교,서울 성북구 월곡로 6
서울대학교사범대학 부설여자중학교 행정실,서울 종로구 대학로 64
서울대학교사범대학 부설여자중학교 행정실,서울 종로구 대학로 64
서울대학교사범대학 부설중학교,서울 성북구 월곡로 36
서울대학교사범대학 부설초등학교,서울 종로구 대학로 64
서울대학교사범대학 부설초등학교,서울 종로구 대학로 64
서울대학교사범대학 부설초등학교 교무실,서울 종로구 대학로 64
서울대학교사범대학 부설초등학교 교무실,서울 종로구 대학로 64
서울대학교사범대학동창회,서울 서대문구 충정로 50
서울대학교암병원 암정보교육센터,서울 종로구 대학로 101 2층
서울대학교암병원 암정보교육센터,서울 종로구 대학로 101 2층
서울대학교어린이병원,서울 종로구 대학로 101
서울대학교어린이병원,서울 종로구 대학로 101
서울대학교어린이병원 소아응급센터,서울 종로구 대학로 101
서울대학교어린이병원 소아응급센터,서울 종로구 대학로 101
서울대학교어린이병원 소아청소년암센터,서울 종로구 대학로 101
서울대학교어린이병원 소아청소년암센터,서울 종로구 대학로 101
서울대학교어린이병원후원회,서울 종로구 대학로 101
서울대학교어린이병원후원회,서울 종로구 대학로 101
서울대학교연극동문회,서울 서대문구 충정로 13 삼창빌딩9층
서울대학교의과대학 국제관,서울 종로구 이화장길 71
서울대학교의과대학 국제관,서울 종로구 이화장길 71
서울대학교의과대학 의학교육연수원,서울 종로구 이화장길 71
서울대학교의과대학 의학교육연수원,서울 종로구 이화장길 71
서울대학교의과대학 인구의학연구소,서울 종로구 이화장길 71
서울대학교의과대학 인구의학연구소,서울 종로구 이화장길 71
서울대학교의과대학동창회 함춘회관,서울 종로구 대학로 95
서울대학교의과대학동창회 함춘회관,서울 종로구 대학로 95
서울대학교의과대학예비군대대,서울 종로구 대학로 103
서울대학교의과대학예비군대대,서울 종로구 대학로 103
서울대학교치과대학동창회,서울 종로구 대학로 101 서울대학교 치의학대학원 2층
서울대학교치과대학동창회,서울 종로구 대학로 101 서울대학교 치의학대학원 2층
서울대학교치과병원,서울 종로구 대학로 101
서울대학교치과병원,서울 종로구 대학로 101
서울대학교치과병원 원내식당,서울 종로구 대학로 101 지하1층
서울대학교치과병원 원내식당,서울 종로구 대학로 101 지하1층
서울대학교치과병원 치과보철과,서울 종로구 대학로 101
서울대학교치과병원 치과보철과,서울 종로구 대학로 101
서울대학교치과병원 턱교정안면윤곽수술센터,서울 종로구 대학로 101 1층
서울대학교치과병원 턱교정안면윤곽수술센터,서울 종로구 대학로 101 1층
서울대학병원예비군중대,서울 종로구 대학로 101
서울대학병원예비군중대,서울 종로구 대학로 101
서울불교문화대학,서울 종로구 종로63가길 31
서울불교문화대학,서울 종로구 종로63가길 31
서울사이버대학교,서울 중구 퇴계로 131
서울사이버대학교,서울 강북구 솔매로49길 60
서울사이버대학교 보건행정학과,서울 강북구 솔매로49길 60
서울사이버대학교 상담심리대학원,서울 강북구 솔매로49길 60
서울사이버대학교 전기차충전소,서울 강북구 솔매로49길 60
서울사이버대학교 종합체육관,서울 강북구 솔매로49길 20
서울사이버대학교 주차장,서울 강북구 솔매로49길 60
서울사이버대학교 평생교육원,서울 강북구 솔매로49길 60
서울사이버대학교 휴먼서비스대학원,서울 강북구 솔매로49길 60
서울사이버대학교산학협력단,서울 강북구 솔매로49길 60
서울상담심리대학원대학교,서울 종로구 율곡로 154
서울상담심리대학원대학교,서울 종로구 율곡로 154
서울시 성균관대학교 인문사회과학캠퍼스 전기차충전소,서울 종로구 성균관로 25-2 600주년기념관 지하 4층 주차장
서울시 성균관대학교 인문사회과학캠퍼스 전기차충전소,서울 종로구 성균관로 25-2 600주년기념관 지하 4층 주차장
서울시립대학교,서울 광진구 자양로 141-5
서울시립대학교,서울 동대문구 서울시립대로 163
서울시립대학교 100주년기념관,서울 동대문구 서울시립대로 163
서울시립대학교 21세기관,서울 동대문구 서울시립대로 163
서울시립대학교 건설공학관,서울 동대문구 서울시립대로 163
서울시립대학교 건축구조실험동,서울 동대문구 서울시립대로 163
서울시립대학교 경농관,서울 동대문구 서울시립대로 163
서울시립대학교 경영대학,서울 동대문구 서울시립대로 163 미래관 506호
서울시립대학교 경영대학원,서울 동대문구 서울시립대로 163
서울시립대학교 공과대학,서울 동대문구 서울시립대로 163 서울시립대학교 제1공학관
서울시립대학교 과학기술관,서울 동대문구 서울시립대로 163
서울시립대학교 과학기술대학원,서울 동대문구 서울시립대로 163
서울시립대학교 교육대학원,서울 동대문구 서울시립대로 163
서울시립대학교 교육혁신기획팀,서울 동대문구 서울시립대로 163
서울시립대학교 교통공학과,서울 동대문구 서울시립대로 163 서울시립대학교 21세기관 503호
서울시립대학교 교통안전연구실,서울 동대문구 서울시립대로 163 21세기관 532호
서울시립대학교 구내서점,서울 동대문구 서울시립대로 163 학생회관 지하 1층
서울시립대학교 국제도시과학대학원,서울 동대문구 서울시립대로 163
서울시립대학교 국제학사,서울 동대문구 서울시립대로 163
서울시립대학교 기념품매장,서울 동대문구 서울시립대로 163 학생회관 1층
서울시립대학교 네트워크연구실,서울 동대문구 전농동 90
서울시립대학교 농구장,서울 동대문구 휘경동 304
서울시립대학교 대강당,서울 동대문구 서울시립대로 163
서울시립대학교 대학보건소,서울 동대문구 서울시립대로 163 학생회관 2층
서울시립대학교 대학본부,서울 동대문구 서울시립대로 163
서울시립대학교 대학원,서울 동대문구 서울시립대로 163 대학본부 3층
서울시립대학교 도시과학대학,서울 동대문구 서울시립대로 163
서울시립대학교 도시과학대학원,서울 동대문구 서울시립대로 163
서울시립대학교 도시방재안전연구소,서울 동대문구 서울시립대로 163 서울시립대학교 21세기관 304호
서울시립대학교 도시보건대학원,서울 동대문구 서울시립대로 163 법학관 523호
서울시립대학교 도시홍수연구소,서울 동대문구 서울시립대로 163 서울시립대학교 21세기관 113호
서울시립대학교 동아리연합회,서울 동대문구 서울시립대로 163 학생회관 3층
서울시립대학교 디자인전문대학원,서울 동대문구 서울시립대로 163
서울시립대학교 미디어관,서울 동대문구 서울시립대로 163
서울시립대학교 미래관,서울 동대문구 서울시립대로 163
서울시립대학교 미래융합관 전기차충전소,서울 동대문구 서울시립대로 163 (전농동
서울시립대학교 박물관,서울 동대문구 서울시립대로 163
서울시립대학교 배봉관,서울 동대문구 서울시립대로 163
서울시립대학교 법학관,서울 동대문구 서울시립대로 163
서울시립대학교 법학전문대학원,서울 동대문구 서울시립대로 163 법학관 5층 533호
서울시립대학교 복사점,서울 동대문구 서울시립대로 163 학생회관 지하1층
서울시립대학교 부속기관,서울 동대문구 서울시립대로 163
서울시립대학교 빨간벽돌갤러리,서울 동대문구 서울시립대로 163 경농관
서울시립대학교 산업경영연구소,서울 동대문구 서울시립대로 163
서울시립대학교 산학협력단,서울 동대문구 서울시립대로 163 본관 4층
서울시립대학교 산학협력단 더고구마,서울 동대문구 서울시립대로 163 자연과학관 311
서울시립대학교 생활관,서울 동대문구 서울시립대로 163
서울시립대학교 생활관 학생식당,서울 동대문구 서울시립대로 163
서울시립대학교 세무전문대학원,서울 동대문구 서울시립대로 163 서울시립대학교 21세기관 3층 301호
서울시립대학교 세무학과,서울 동대문구 서울시립대로 163 21세기관 411호
서울시립대학교 소방방재학과,서울 동대문구 서울시립대로 163 21세기관 3층
서울시립대학교 스마트연구동,서울 동대문구 서울시립대로 163
서울시립대학교 시대융합관,서울 동대문구 서울시립대로 163
서울시립대학교 실외테니스장,서울 동대문구 서울시립대로 163
서울시립대학교 실험농장,서울 동대문구 서울시립대로 163
서울시립대학교 예술대학,서울 동대문구 서울시립대로 163
서울시립대학교 우편취급국,서울 동대문구 서울시립대로 163 자연과학관 1층
서울시립대학교 운동장,서울 동대문구 서울시립대로29가길 34-3
서울시립대학교 웰니스센터,서울 동대문구 서울시립대로 163
서울시립대학교 음악관,서울 동대문구 서울시립대로 163
서울시립대학교 인문학관,서울 동대문구 서울시립대로 163
서울시립대학교 일자리플러스센터,서울 동대문구 서울시립대로 163
서울시립대학교 입학처,서울 동대문구 서울시립대로 163 전농관 2층
서울시립대학교 자연과학관,서울 동대문구 서울시립대로 163
서울시립대학교 자연과학대학,서울 동대문구 서울시립대로 163 미래관 2층 207호
서울시립대학교 자작마루,서울 동대문구 서울시립대로 163
서울시립대학교 전농관,서울 동대문구 서울시립대로 163
서울시립대학교 정문,서울 동대문구 서울시립대로 163
서울시립대학교 정보기술관,서울 동대문구 서울시립대로 163
서울시립대학교 제2공학관,서울 동대문구 서울시립대로 163
서울시립대학교 조형관,서울 동대문구 서울시립대로 163
서울시립대학교 주차장,서울 동대문구 서울시립대로 163
서울시립대학교 주차장10,서울 동대문구 서울시립대로 163
서울시립대학교 주차장11,서울 동대문구 휘경동 304
서울시립대학교 주차장12,서울 동대문구 휘경동 304
서울시립대학교 주차장2,서울 동대문구 서울시립대로 163
서울시립대학교 주차장3,서울 동대문구 서울시립대로 163
서울시립대학교 주차장4,서울 동대문구 서울시립대로 163
서울시립대학교 주차장6,서울 동대문구 전농동 80
서울시립대학교 주차장7,서울 동대문구 전농동 90
서울시립대학교 주차장8,서울 동대문구 전농동 90
서울시립대학교 주차장9,서울 동대문구 서울시립대로 163
서울시립대학교 중앙도서관,서울 동대문구 서울시립대로 163
서울시립대학교 직장어린이집,서울 동대문구 서울시립대로 163
서울시립대학교 창공관,서울 동대문구 서울시립대로 163
서울시립대학교 창업보육센터,서울 서대문구 통일로 484
서울시립대학교 창업지원단,서울 동대문구 서울시립대로 163 100주년기념관 5층
서울시립대학교 총동창회,서울 동대문구 서울시립대로 163 대학본부 6층
서울시립대학교 캠퍼스타운사업단,서울 동대문구 서울시립대로 163 100주년 기념관 가동 5층
서울시립대학교 토목공학과,서울 동대문구 서울시립대로 163 건설공학관 3층 326호
서울시립대학교 토목구조실험동,서울 동대문구 서울시립대로 163
서울시립대학교 평생교육원,서울 동대문구 서울시립대로 163 전농관 321호
서울시립대학교 하늘못,서울 동대문구 전농동 산 33
서울시립대학교 학군단,서울 동대문구 서울시립대로 163
서울시립대학교 학생과센터,서울 동대문구 서울시립대로 163
서울시립대학교 학생미래지원센터,서울 동대문구 서울시립대로 163 21세기관
서울시립대학교 학생회관,서울 동대문구 서울시립대로 163
서울시립대학교 화학물질데이터과학연구센터,서울 동대문구 서울시립대로 163
서울시립대학교 환경보건센터,서울 동대문구 서울시립대로 163 스마트시티동 203호
서울시립대학교 후문,서울 동대문구 서울시립대로 163
서울시립대학교(100주년 기념관 지하1층) 전기차충전소,서울 동대문구 서울시립대로 163 100주년 기념관 지하1층
서울시립대학교(기숙사) 전기차충전소,서울 동대문구 서울시립대로 163 서울시립대학교(기숙사)
서울시립대학교(미래관 지하주차장) 전기차충전소,서울 동대문구 서울시립대로 163 서울시립대학교 미래관
서울시립대학교예비군연대,서울 동대문구 서울시립대로 163
서울시민대학 본부,서울 종로구 송월길 52
서울시민대학 본부,서울 종로구 송월길 52
서울시민대학 은평학습장,서울 은평구 은평로 245 2층
서울여자간호대학교,서울 서대문구 간호대로 38
서울여자간호대학교 간호실습관,서울 서대문구 간호대로 38
서울여자간호대학교 글도담관,서울 서대문구 간호대로 38
서울여자간호대학교 매점,서울 서대문구 간호대로 38
서울여자간호대학교 본관,서울 서대문구 간호대로 38
서울여자간호대학교휴먼캐슬,서울 종로구 평창길 318
서울여자간호대학교휴먼캐슬,서울 종로구 평창길 318
서울여자대학교 대학로캠퍼스 아름관,서울 종로구 창경궁로 230
서울여자대학교 대학로캠퍼스 아름관,서울 종로구 창경궁로 230
서울여자대학교 플로라 미래문화아카데미,서울 종로구 창경궁로 230 아름관 3층
서울여자대학교 플로라 미래문화아카데미,서울 종로구 창경궁로 230 아름관 3층
서울예술대학교 남산캠퍼스,서울 중구 소파로 138
서울예술대학교 남산캠퍼스 문화예술산업융합센터,서울 중구 소파로 140
서울예술대학교 남산캠퍼스 심재순관,서울 중구 소파로 138
서울예술대학교 남산캠퍼스 예술관,서울 중구 소파로 138
서울예술대학교 동랑센터 드라마센터,서울 중구 소파로 138
서울장로회신학,서울 종로구 난계로29길 10
서울장로회신학,서울 종로구 난계로29길 10
서울중구 연세대학교 봉래빌딩 전기차충전소,서울 중구 칠패로 36
서울청년대학,서울 성동구 성수일로12길 20
서울특별시 서울시립대학교(법학관주차장) 전기차충전소,서울 동대문구 서울시립대로 163 (전농동
서울한양대학교우체국,서울 성동구 왕십리로 222
성균관대학교 600주년기념관,서울 종로구 성균관로 25-2
성균관대학교 600주년기념관,서울 종로구 성균관로 25-2
성균관대학교 600주년기념관 주차장,서울 종로구 성균관로 25-2
성균관대학교 600주년기념관 주차장,서울 종로구 성균관로 25-2
성균관대학교 600주년기념관 지하2,
성균관대학교 600주년기념관 지하2,
성균관대학교 C-하우스,서울 성북구 보문로34길 49
성균관대학교 E-하우스,서울 종로구 율곡로 257
성균관대학교 E-하우스,서울 종로구 율곡로 257
성균관대학교 E-하우스 별관,서울 종로구 율곡로 257
성균관대학교 E-하우스 별관,서울 종로구 율곡로 257
성균관대학교 E-하우스 본관,서울 종로구 율곡로29길 5
성균관대학교 E-하우스 본관,서울 종로구 율곡로29길 5
성균관대학교 I-하우스,서울 종로구 성균관로5길 67
성균관대학교 I-하우스,서울 종로구 성균관로5길 67
성균관대학교 K하우스,서울 종로구 성균관로7길 35
성균관대학교 K하우스,서울 종로구 성균관로7길 35
성균관대학교 M-하우스,서울 종로구 혜화로3길 20-9
성균관대학교 M-하우스,서울 종로구 혜화로3길 20-9
성균관대학교 경영관,서울 종로구 성균관로 25-2
성균관대학교 경영관,서울 종로구 성균관로 25-2
성균관대학교 경영관소극장,서울 종로구 성균관로 25-2
성균관대학교 경영관소극장,서울 종로구 성균관로 25-2
성균관대학교 경영대학원IMBA,서울 종로구 성균관로 25-2
성균관대학교 경영대학원IMBA,서울 종로구 성균관로 25-2
성균관대학교 경영전문대학원,서울 종로구 성균관로 25-2 성균관대학교 경영관 4층 33403호
성균관대학교 경영전문대학원,서울 종로구 성균관로 25-2 성균관대학교 경영관 4층 33403호
성균관대학교 경제대학,서울 종로구 성균관로 25-2
성균관대학교 경제대학,서울 종로구 성균관로 25-2
성균관대학교 경제대학 학생회,서울 종로구 성균관로 25-2 퇴계인문관 31211호
성균관대학교 경제대학 학생회,서울 종로구 성균관로 25-2 퇴계인문관 31211호
성균관대학교 교수회관,서울 종로구 성균관로 25-2
성균관대학교 교수회관,서울 종로구 성균관로 25-2
성균관대학교 구내학생휴게실,서울 종로구 성균관로 25-2
성균관대학교 구내학생휴게실,서울 종로구 성균관로 25-2
성균관대학교 국가전략대학원,서울 종로구 성균관로 25-2 수선관 5층 61509호
성균관대학교 국가전략대학원,서울 종로구 성균관로 25-2 수선관 5층 61509호
성균관대학교 국정전문대학원,서울 종로구 성균관로 25-2 교육지원실 법학관 20322호
성균관대학교 국정전문대학원,서울 종로구 성균관로 25-2 교육지원실 법학관 20322호
성균관대학교 국제관,서울 종로구 성균관로 25-2
성균관대학교 국제관,서울 종로구 성균관로 25-2
성균관대학교 국제처,서울 종로구 성균관로 25-2 성균관대학교국제관 2층 90212호
