학교이름,주소,위도,경도,행정동명,행정동_코드
서울방현초등학교,서울 서초구 효령로4길 58,37.4766697,126.9877626,방배3동,11650620
서울방화초등학교,서울 강서구 양천로6길 92,37.5707907,126.8074712,방화2동,11500640
서울배봉초등학교,서울 동대문구 사가정로 193,37.5788546,127.0719789,장안2동,11230660
서울백산초등학교,서울 금천구 시흥대로38길 78,37.44702175,126.9050097,시흥5동,11545710
서울백석초등학교,서울 강서구 공항대로 491,37.5612563,126.8124407,공항동,11500620
서울백운초등학교,서울 도봉구 삼양로146길 17,37.6541304,127.0143115,쌍문1동,11320660
서울버들초등학교,서울 송파구 석촌호수로 81,37.5139175,127.0849709,잠실2동,11710670
서울번동초등학교,서울 강북구 오현로 204,37.6164665,127.030123,송중동,11305545
서울보광초등학교,서울 용산구 우사단로 20,37.5325388,126.9961822,이태원1동,11170650
서울보라매초등학교,서울 동작구 여의대방로16길 30,37.4958516,126.9166439,신대방2동,11590680
서울본동초등학교,서울 동작구 노량진로26길 16-40,37.5108158,126.9551169,노량진1동,11590510
서울봉래초등학교,서울 중구 손기정로 73,37.5552947,126.963736,중림동,11140680
서울봉은초등학교,서울 강남구 학동로 610,37.5203876,127.06093,삼성1동,11680580
서울봉천초등학교,서울 관악구 행운1라길 17,37.4815265,126.9584837,행운동,11620575
서울봉현초등학교,서울 관악구 성현로 117,37.4930021,126.9455286,성현동,11620565
서울봉화초등학교,서울 중랑구 신내로15길 110,37.61337,127.09126,신내2동,11260690
서울북가좌초등학교,서울 서대문구 거북골로19길 20,37.5775982,126.908594,북가좌1동,11410710
서울북성초등학교,서울 서대문구 북아현로1나길 22,37.5593591,126.9509395,북아현동,11410555
서울북한산초등학교,서울 은평구 대서문길 42-3,37.65414395,126.9501757,진관동,11380690
서울불광초등학교,서울 은평구 불광로 51,37.61921,126.93248,불광1동,11380520
서울불암초등학교,서울 노원구 중계로 178,37.6375119,127.0812442,하계1동,11350611
서울사근초등학교,서울 성동구 사근동11길 16,37.561743,127.048124,사근동,11200550
서울사당초등학교,서울 관악구 남현4길 51,37.4749954,126.9751624,남현동,11620630
서울삼각산초등학교,서울 강북구 삼양로19길 141,37.6166184,127.0176922,삼각산동,11305575
서울삼광초등학교,서울 용산구 두텁바위로1나길 19,37.5466286,126.9766049,후암동,11170510
서울삼릉초등학교,서울 강남구 봉은사로63길 22,37.5133358,127.0464764,삼성2동,11680590
서울삼선초등학교,서울 성북구 보문로29길 106,37.58701,127.01548,삼선동,11290555
서울삼성초등학교,서울 관악구 대학7길 52,37.4683806,126.9392647,대학동,11620735
서울삼양초등학교,서울 강북구 삼양로49길 17,37.6234354,127.0182432,삼양동,11305534
서울삼육초등학교,서울 동대문구 회기로10길 63,37.5901601,127.047744,회기동,11230710
서울삼일초등학교,서울 동작구 사당로23나길 27,37.4886095,126.9766284,사당2동,11590630
서울삼전초등학교,서울 송파구 백제고분로28길 19,37.5022661,127.0906811,삼전동,11710610
서울삼정초등학교,서울 강서구 금낭화로 222,37.5761896,126.8122948,방화3동,11500641
서울상경초등학교,서울 노원구 수락산로 237,37.6708277,127.0528684,상계1동,11350630
서울상계초등학교,서울 노원구 상계로9길 39,37.6576532,127.0673864,상계2동,11350640
서울상곡초등학교,서울 노원구 노원로38길 34,37.6629989,127.0616329,상계10동,11350720
서울상도초등학교,서울 동작구 성대로21길 62,37.5006603,126.9367439,상도4동,11590560
서울상봉초등학교,서울 중랑구 동일로126가길 11,37.597596,127.0832167,중화1동,11260600
서울상수초등학교,서울 노원구 동일로216길 66,37.6526372,127.0666233,상계6.7동,11350695
서울상신초등학교,서울 은평구 가좌로 361,37.594079,126.9131341,신사1동,11380631
서울상암초등학교,서울 마포구 월드컵북로 353,37.5694153,126.9057035,성산2동,11440730
서울상원초등학교,서울 노원구 한글비석로54길 119,37.6670163,127.0619547,상계9동,11350710
서울상월초등학교,서울 노원구 동일로221길 27,37.6591999,127.0578107,상계10동,11350720
서울상일초등학교,서울 강동구 천호대로 1477,37.5338513,127.1394046,길동,11740685
서울상지초등학교,서울 마포구 월드컵로42길 30,37.581096,126.8789712,상암동,11440740
서울상천초등학교,서울 노원구 덕릉로 443,37.6454335,127.0574543,상계6.7동,11350695
서울상현초등학교,서울 동작구 상도로58길 21,37.4949566,126.9520593,상도1동,11590530
서울새솔초등학교,서울 중랑구 신내역로1길 164,37.6162509,127.1074384,신내1동,11260680
서울서강초등학교,서울 마포구 독막로 113,37.5491451,126.9146237,합정동,11440680
서울서교초등학교,서울 마포구 와우산로23길 20-27,37.5542338,126.9250368,서교동,11440660
서울서래초등학교,서울 서초구 방배로 260,37.4843821,126.9957527,방배1동,11650600
서울서빙고초등학교,서울 용산구 서빙고로51길 14,37.5230784,126.9908587,서빙고동,11170690
서울서신초등학교,서울 은평구 은평터널로 150,37.5846647,126.8984766,수색동,11380650
서울서원초등학교,서울 서초구 고무래로 63,37.5005774,127.0183812,서초4동,11650531
서울서이초등학교,서울 서초구 서운로 35,37.4911638,127.0259873,서초2동,11650520
서울서일초등학교,서울 서초구 남부순환로339길 38,37.4848804,127.0219038,서초1동,11650510
서울서정초등학교,서울 양천구 목동로8길 19,37.5146044,126.8713452,신정6동,11470670
서울서초초등학교,서울 서초구 서운로 178,37.49924875,127.0240943,서초4동,11650531
서울석계초등학교,서울 성북구 한천로58길 273,37.614228,127.0677837,석관동,11290810
서울석관초등학교,서울 성북구 돌곶이로22길 21,37.6104349,127.0599579,석관동,11290810
서울석촌초등학교,서울 송파구 가락로11길 26,37.5017748,127.1043381,석촌동,11710600
서울선곡초등학교,서울 노원구 광운로2길 1,37.61675,127.05927,월계1동,11350560
서울선린초등학교,서울 강동구 진황도로61길 29,37.5288333,127.1448698,둔촌2동,11740700
서울선사초등학교,서울 강동구 올림픽로 837,37.5385448,127.1234736,성내2동,11740650
서울선유초등학교,서울 영등포구 선유로43가길 14,37.5327458,126.8934668,양평2동,11560620
서울성내초등학교,서울 강동구 성내로3길 19,37.5308993,127.123763,성내1동,11740640
서울성북초등학교,서울 성북구 성북로 102-10,37.5887689,127.0059776,성북동,11290525
서울성산초등학교,서울 마포구 양화로3길 94,37.5531792,126.9105646,합정동,11440680
서울성서초등학교,서울 마포구 성미산로7길 24,37.559479,126.9123724,성산1동,11440720
서울성수초등학교,서울 성동구 아차산로17길 21,37.5442441,127.0634367,성수2가3동,11200690
서울성원초등학교,서울 마포구 월드컵로36길 34,37.5670419,126.9039195,성산2동,11440730
서울성일초등학교,서울 강동구 성내로15길 33,37.5295546,127.1292888,성내1동,11740640
서울성자초등학교,서울 광진구 뚝섬로56길 7,37.5298042,127.0821658,자양2동,11215830
서울세검정초등학교,서울 종로구 세검정로9길 1,37.6056458,126.9600588,부암동,11110550
서울세곡초등학교,서울 구로구 고척로33길 34,37.5036054,126.8487782,고척2동,11530730
서울세륜초등학교,서울 송파구 양재대로 1264,37.5001856,127.1185973,가락본동,11710620
서울세명초등학교,서울 강남구 자곡로 55,37.4694739,127.0917658,세곡동,11680700
서울소의초등학교,서울 마포구 마포대로24길 42,37.5540391,126.9589568,공덕동,11440565
서울송례초등학교,서울 송파구 위례순환로 439,37.4777023,127.1385625,위례동,11710647
서울송원초등학교,서울 성동구 동일로43길 9,37.5549166,127.069682,송정동,11200720
서울송전초등학교,서울 송파구 석촌호수로 159,37.5139175,127.0849709,잠실2동,11710670
서울송정초등학교,서울 강서구 공항대로3길 18,37.5624805,126.8102574,공항동,11500620
서울송중초등학교,서울 강북구 오현로 9,37.6164665,127.030123,송중동,11305545
서울송천초등학교,서울 강북구 삼양로20길 29,37.6145036,127.0237471,송천동,11305555
서울송파초등학교,서울 송파구 백제고분로 400,37.50706605,127.1108016,송파1동,11710580
서울송화초등학교,서울 강서구 방화대로34길 2,37.56833535,126.8174606,방화1동,11500630
서울수락초등학교,서울 노원구 동일로 1745,37.6175709,127.075671,공릉1동,11350595
서울수리초등학교,서울 은평구 불광로14길 10-10,37.6204996,126.9336271,불광1동,11380520
서울수명초등학교,서울 강서구 수명로1길 84,37.5526106,126.8238814,발산1동,11500611
서울수색초등학교,서울 은평구 수색로16길 21,37.5825206,126.8954284,수색동,11380650
서울수서초등학교,서울 강남구 광평로51길 46,37.4901459,127.1014286,수서동,11680750
서울수송초등학교,서울 강북구 한천로124길 14,37.637639,127.032948,번1동,11305595
서울수암초등학교,서울 노원구 중계로12길 9,37.6472799,127.0817751,중계본동,11350619
서울수유초등학교,서울 강북구 삼양로74길 39,37.629391,127.0193209,삼양동,11305534
서울숭곡초등학교,서울 성북구 종암로40길 30,37.6096173,127.0322982,월곡1동,11290715
서울숭덕초등학교,서울 성북구 정릉로 279,37.604387,127.0139798,정릉2동,11290630
서울숭례초등학교,서울 성북구 종암로5길 14,37.5924526,127.0322095,종암동,11290705
서울숭미초등학교,서울 도봉구 노해로 179,37.6511525,127.0453491,창5동,11320515
서울숭신초등학교,서울 성동구 마장로 161,37.5694946,127.0481528,용답동,11200790
서울숭의초등학교,서울 중구 소파로2길 10,37.5574448,126.9878648,필동,11140570
서울숭인초등학교,서울 성북구 오패산로16길 37,37.6085799,127.037837,월곡1동,11290715
서울시흥초등학교,서울 금천구 독산로23길 26,37.4549007,126.9048469,시흥1동,11545670
서울신가초등학교,서울 송파구 송이로 75,37.5025764,127.1168124,송파2동,11710590
서울신강초등학교,서울 양천구 중앙로55길 72,37.5262943,126.8432497,신월2동,11470570
서울신계초등학교,서울 노원구 초안산로 29,37.63412,127.05217,월계2동,11350570
서울신곡초등학교,서울 강서구 등촌로13자길 42-14,37.5368104,126.8534123,화곡2동,11500550
서울신구로초등학교,서울 구로구 가마산로27길 69,37.500023,126.8896603,구로5동,11530560
서울신구초등학교,서울 강남구 압구정로18길 28,37.5236292,127.0249963,신사동,11680510
서울신기초등학교,서울 양천구 신정로 292,37.5065557,126.8333583,신정3동,11470640
서울신길초등학교,서울 동작구 알마타길 16,37.51040245,126.9265609,대방동,11590660
서울신남성초등학교,서울 동작구 사당로 146,37.4879612,126.9664481,사당3동,11590640
서울신남초등학교,서울 양천구 남부순환로83길 44,37.5165285,126.8433556,신월6동,11470610
서울신내초등학교,서울 중랑구 용마산로125나길 22,37.6037318,127.0993869,신내1동,11260680
서울신답초등학교,서울 동대문구 천호대로 177,37.5753746,127.0233991,용신동,11230536
서울신당초등학교,서울 중구 난계로 141,37.56397485,127.0237742,신당5동,11140650
서울신대림초등학교,서울 영등포구 대림로8길 25,37.4908886,126.9050196,대림1동,11560700
서울신도림초등학교,서울 구로구 신도림로19길 44,37.5119611,126.8825719,신도림동,11530510
서울신도초등학교,서울 은평구 진관1로 77-23,37.63279235,126.9291107,진관동,11380690
서울신동초등학교,서울 서초구 나루터로 15,37.5150268,127.0162589,잠원동,11650540
서울신림초등학교,서울 관악구 문성로28길 31,37.47732345,126.9274477,신원동,11620655
서울신명초등학교,서울 강동구 명일로24길 33,37.5427451,127.1484227,길동,11740685
서울신목초등학교,서울 양천구 신목로5길 11-6,37.5170053,126.8720071,신정2동,11470630
서울신묵초등학교,서울 중랑구 동일로149길 46,37.60715255,127.0755743,묵2동,11260630
서울신미림초등학교,서울 구로구 신도림로 26,37.5101708,126.8834572,신도림동,11530510
서울신방학초등학교,서울 도봉구 시루봉로 173,37.6603818,127.0277016,방학3동,11320710
서울신봉초등학교,서울 관악구 양녕로6나길 1,37.485093,126.9493046,중앙동,11620615
서울신북초등학교,서울 마포구 월드컵북로38길 26,37.5713041,126.9043045,성산2동,11440730
서울신사초등학교,서울 은평구 가좌로 275-2,37.59231785,126.9122122,신사2동,11380632
서울신상계초등학교,서울 노원구 상계로 267,37.6703649,127.0793755,상계3.4동,11350665
서울신상도초등학교,서울 동작구 장승배기로 14,37.504143,126.9392147,상도2동,11590540
서울신서초등학교,서울 양천구 목동서로10길 35,37.52182,126.86288,신정1동,11470620
서울신석초등학교,서울 마포구 대흥로 33,37.5478347,126.941883,대흥동,11440600
서울신성초등학교,서울 관악구 신림로 114,37.4678717,126.9475088,서림동,11620665
서울신암초등학교,서울 강동구 올림픽로93길 33-16,37.5497797,127.1251512,암사2동,11740580
서울신양초등학교,서울 광진구 능동로 42,37.5340314,127.0678046,자양4동,11215847
서울신영초등학교,서울 영등포구 도신로4길 32,37.5001936,126.8968594,대림3동,11560720
서울신용산초등학교,서울 용산구 이촌로 255,37.5217998,126.9647626,이촌1동,11170630
서울신우초등학교,서울 관악구 호암로 498,37.46277445,126.9323913,삼성동,11620745
서울신원초등학교,서울 양천구 남부순환로58길 32,37.5298004,126.8317532,신월3동,11470580
서울신월초등학교,서울 강서구 강서로31길 48,37.5406232,126.8411013,화곡1동,11500540
서울신은초등학교,서울 양천구 신정이펜2로 30,37.5141099,126.8313378,신정3동,11470640
서울신자초등학교,서울 광진구 뚝섬로46길 64,37.5296862,127.0764756,자양2동,11215830
서울신정초등학교,서울 강서구 곰달래로31가길 27,37.5322543,126.8546247,화곡2동,11500550
서울신중초등학교,서울 서초구 남부순환로317길 15,37.4804179,127.0105683,서초3동,11650530
서울신창초등학교,서울 도봉구 덕릉로60길 93,37.638443,127.0405453,창3동,11320513
서울신천초등학교,서울 송파구 올림픽로 215,37.5107105,127.0709259,잠실2동,11710670
서울신학초등학교,서울 도봉구 방학로 247-21,37.6628167,127.0415119,방학1동,11320690
서울신현초등학교,서울 중랑구 봉화산로 188,37.6023302,127.0843594,중화1동,11260600
서울신화초등학교,서울 도봉구 우이천로 120,37.64388,127.02993,쌍문3동,11320680
서울신흥초등학교,서울 금천구 독산로36나길 21,37.4594057,126.9087858,시흥4동,11545700
서울쌍문초등학교,서울 도봉구 우이천로 360,37.64388,127.02993,쌍문3동,11320680
서울아주초등학교,서울 송파구 올림픽로4길 59,37.5068569,127.0746595,잠실7동,11710720
서울아현초등학교,서울 마포구 굴레방로 6,37.5555763,126.9558226,아현동,11440555
서울안산초등학교,서울 서대문구 통일로 321,37.57527,126.95692,무악동,11110570
서울안암초등학교,서울 성북구 고려대로7가길 39,37.5868807,127.0234726,안암동,11290600
서울안천초등학교,서울 금천구 한내로 69-16,37.4566582,126.8875494,독산1동,11545610
서울안평초등학교,서울 동대문구 장한로14길 61,37.5655401,127.0708467,장안1동,11230650
서울압구정초등학교,서울 강남구 압구정로39길 29,37.5309688,127.031815,압구정동,11680545
서울양강초등학교,서울 양천구 오목로 101,37.52672115,126.8686816,목1동,11470510
서울양남초등학교,서울 광진구 뚝섬로64길 71,37.5330439,127.0888302,자양2동,11215830
서울양동초등학교,서울 양천구 오목로23길 24,37.5257497,126.8508336,신정4동,11470650
서울양명초등학교,서울 양천구 중앙로 204,37.5197122,126.8531251,신정1동,11470620
서울양목초등학교,서울 양천구 목동로11길 30,37.5231607,126.862026,신정4동,11470650
서울양원숲초등학교,서울 중랑구 양원역로 95,37.60893625,127.1053591,망우본동,11260655
서울양원초등학교,서울 양천구 화곡로 16,37.5394403,126.8291177,신월5동,11470600
서울양재초등학교,서울 서초구 바우뫼로18길 14,37.4738361,127.0319606,양재1동,11650651
서울양전초등학교,서울 강남구 개포로 513,37.4903771,127.0700308,개포2동,11680670
서울양진초등학교,서울 광진구 워커힐로 32,37.54326,127.09533,광장동,11215810
서울양천초등학교,서울 강서구 양천로 329,37.5733429,126.8165938,방화1동,11500630
서울양화초등학교,서울 양천구 목동중앙북로16길 57,37.54353165,126.874624,목2동,11470520
서울어울초등학교,서울 은평구 통일로 650,37.5980916,126.9381778,녹번동,11380510
서울언남초등학교,서울 서초구 헌릉로8길 42,37.4543211,127.0626802,내곡동,11650660
서울언북초등학교,서울 강남구 삼성로135길 42,37.5200231,127.0456727,청담동,11680565
서울언주초등학교,서울 강남구 남부순환로363길 19,37.4863276,127.0386404,도곡1동,11680655
서울여의도초등학교,서울 영등포구 여의대방로 439,37.5097471,126.9241921,신길7동,11560690
서울역삼초등학교,서울 강남구 강남대로66길 21,37.4918579,127.0316693,역삼1동,11680640
서울역촌초등학교,서울 은평구 은평로3길 25,37.6004624,126.915079,역촌동,11380625
서울연가초등학교,서울 서대문구 증가로12가길 49-50,37.5805487,126.9190495,북가좌2동,11410720
서울연광초등학교,서울 은평구 연서로35길 37,37.6223143,126.9259101,불광2동,11380530
서울연신초등학교,서울 은평구 연서로 347,37.6240986,126.9277081,불광2동,11380530
서울연은초등학교,서울 은평구 백련산로2길 35,37.5908297,126.9244758,응암2동,11380590
서울연지초등학교,서울 노원구 월계로55길 48,37.63291,127.05964,월계3동,11350580
서울연천초등학교,서울 은평구 연서로34길 22,37.62143,126.92899,불광2동,11380530
서울연촌초등학교,서울 노원구 공릉로58길 36,37.6363705,127.0748619,하계1동,11350611
서울연희초등학교,서울 서대문구 연희로 136,37.5738203,126.9343253,연희동,11410615
서울염경초등학교,서울 강서구 양천로69길 49,37.5548311,126.8720968,염창동,11500510
서울염동초등학교,서울 강서구 양천로73길 17,37.551736,126.8732382,염창동,11500510
서울염리초등학교,서울 마포구 토정로37길 37,37.5435381,126.9461751,용강동,11440590
서울염창초등학교,서울 강서구 양천로 646-28,37.5733429,126.8165938,방화1동,11500630
서울영남초등학교,서울 금천구 문성로 62-15,37.475548,126.9094713,독산3동,11545630
서울영도초등학교,서울 양천구 목동중앙로 70,37.5432592,126.8817208,목5동,11470550
서울영동초등학교,서울 영등포구 국회대로53길 20,37.5270472,126.9065736,당산2동,11560560
서울영등포초등학교,서울 영등포구 경인로 756,37.5200082,126.9145774,영등포동,11560535
서울영림초등학교,서울 영등포구 시흥대로173길 14,0,0,대림2동,NaN
서울영문초등학교,서울 영등포구 문래로 56,37.518478,126.9004253,문래동,11560605
서울영본초등학교,서울 동작구 만양로12가길 69,37.5115687,126.9482296,노량진1동,11590510
서울영서초등학교,서울 구로구 도림로20길 57,37.4887813,126.8930896,구로3동,11530540
서울영신초등학교,서울 영등포구 도신로60길 23,37.5097097,126.9174733,신길1동,11560630
서울영원초등학교,서울 영등포구 도영로22길 31,37.5110468,126.9013504,영등포본동,11560515
서울영일초등학교,서울 구로구 남부순환로105길 218,37.4851127,126.8837235,가리봉동,11530595
서울영중초등학교,서울 영등포구 양산로 185,37.5242874,126.8946201,당산1동,11560550
서울영풍초등학교,서울 송파구 오금로57길 15,37.4945848,127.1424398,거여1동,11710531
서울영화초등학교,서울 동작구 등용로8길 3,37.5070143,126.933918,대방동,11590660
서울영희초등학교,서울 강남구 일원로 21,37.4919919,127.0812822,일원1동,11680730
서울오금초등학교,서울 송파구 위례성대로22길 11,37.5087075,127.1307206,오금동,11710570
서울오류남초등학교,서울 구로구 서해안로24길 22,37.4896409,126.8392488,오류2동,11530780
서울오류초등학교,서울 구로구 경인로19길 39,37.4969439,126.8425279,오류1동,11530770
서울오륜초등학교,서울 송파구 양재대로 1196,37.5001856,127.1185973,가락본동,11710620
서울오봉초등학교,서울 도봉구 시루봉로 285,37.6603818,127.0277016,방학3동,11320710
서울오정초등학교,서울 구로구 경인로2길 10,37.4899974,126.8268072,오류2동,11530780
서울오현초등학교,서울 강북구 월계로 221,37.6217,127.04593,번3동,11305608
서울옥수초등학교,서울 성동구 금호로1길 25,37.5464695,127.0232577,금호4가동,11200620
서울옥정초등학교,서울 성동구 한림말길 43,37.54072,127.01423,옥수동,11200645
서울온곡초등학교,서울 노원구 한글비석로52길 59,37.6673618,127.0666427,상계9동,11350710
서울온수초등학교,서울 구로구 부일로 893,37.4932036,126.8315087,수궁동,11530790
서울왕북초등학교,서울 강남구 광평로31길 74,37.485454,127.089687,일원본동,11680720
서울용강초등학교,서울 마포구 백범로17길 9,37.5486704,126.9445101,염리동,11440610
서울용곡초등학교,서울 광진구 용마산로22길 82,37.5636661,127.0882127,중곡4동,11215770
서울용답초등학교,서울 성동구 용답25길 1,37.5613965,127.0539452,용답동,11200790
서울용동초등학교,서울 노원구 한글비석로1길 81-11,37.6412423,127.0703033,중계2.3동,11350625
서울용두초등학교,서울 동대문구 천호대로13길 43,37.5774838,127.0298009,용신동,11230536
서울용마초등학교,서울 광진구 천호대로113길 10,37.558182,127.0846013,중곡2동,11215750
서울용산초등학교,서울 용산구 한강대로57길 33,37.5347471,126.9724672,한강로동,11170625
서울용암초등학교,서울 용산구 녹사평대로60길 39,37.5443745,126.9896388,이태원2동,11170660
서울용원초등학교,서울 노원구 섬밭로 144,37.63805,127.0646,하계2동,11350612
서울우면초등학교,서울 서초구 태봉로 59,37.46486555,127.0238158,양재1동,11650651
서울우솔초등학교,서울 서초구 양재대로2길 74,37.4569859,127.019385,양재1동,11650651
서울우신초등학교,서울 영등포구 신길로 190,37.5095407,126.9107326,신길4동,11560660
서울우암초등학교,서울 서초구 바우뫼로7길 38,37.4735169,127.0235102,양재1동,11650651
서울우이초등학교,서울 강북구 삼양로99길 36,37.6389763,127.0163811,인수동,11305660
서울우장초등학교,서울 강서구 화곡로 263,37.55856,126.85378,등촌3동,11500535
서울원광초등학교,서울 노원구 덕릉로76길 18,37.6546,127.07625,중계1동,11350621
서울원당초등학교,서울 관악구 봉천로 505,37.48101915,126.9561924,행운동,11620575
서울원명초등학교,서울 서초구 고무래로 90-6,37.5005774,127.0183812,서초4동,11650531
서울원묵초등학교,서울 중랑구 숙선옹주로 109,37.6145054,127.0803595,묵1동,11260620
서울원신초등학교,서울 관악구 광신길 177,37.4668433,126.9273776,삼성동,11620745
서울원촌초등학교,서울 서초구 사평대로45길 26,37.5053653,127.0124929,반포1동,11650560
서울원효초등학교,서울 용산구 효창원로13길 38,37.535812,126.9522611,원효로2동,11170570
서울월계초등학교,서울 노원구 월계로45가길 10,37.6298221,127.050926,월계2동,11350570
서울월곡초등학교,서울 성북구 장월로3길 42,37.6101914,127.0455002,장위2동,11290770
서울월정초등학교,서울 강서구 월정로 176,37.53301,126.8365271,화곡1동,11500540
서울월천초등학교,서울 도봉구 노해로70길 96,37.64907,127.05222,창4동,11320514
서울월촌초등학교,서울 양천구 목동중앙로 132,37.54022525,126.8768431,목5동,11470550
서울위례별초등학교,서울 송파구 위례광장로 243,37.47883955,127.1450546,위례동,11710647
서울위례솔초등학교,서울 송파구 위례북로2길 12,0,0,위례동,NaN
서울유현초등학교,서울 강북구 인수봉로37길 24,37.6316182,127.0128254,수유1동,11305615
서울윤중초등학교,서울 영등포구 여의나루로2길 14,37.5194773,126.9228165,여의동,11560540
서울율현초등학교,서울 강남구 밤고개로21길 15,37.47456655,127.1083009,세곡동,11680700
서울은로초등학교,서울 동작구 서달로 115,37.504266,126.9607704,흑석동,11590605
서울은명초등학교,서울 은평구 은평로4길 21-9,37.5975017,126.9169437,응암1동,11380580
서울은빛초등학교,서울 은평구 진관3로 73-17,37.64250575,126.9191303,진관동,11380690
서울은정초등학교,서울 양천구 목동남로 85,37.5082164,126.8636723,신정7동,11470680
서울은진초등학교,서울 은평구 진관1로 21-20,37.63301325,126.9211517,진관동,11380690
서울은천초등학교,서울 관악구 은천로 69,37.4868596,126.9477174,성현동,11620565
서울은평초등학교,서울 은평구 은평로 239,37.599088,126.9159238,신사1동,11380631
서울을지초등학교,서울 노원구 중계로 239,37.6375119,127.0812442,하계1동,11350611
서울응봉초등학교,서울 성동구 독서당로62길 28,37.5496982,127.0315484,응봉동,11200580
서울응암초등학교,서울 은평구 가좌로6길 20,37.5878331,126.9213004,응암3동,11380600
서울이문초등학교,서울 동대문구 신이문로 16,37.60301,127.0647751,이문2동,11230750
서울이수초등학교,서울 서초구 방배천로4길 23,37.4779495,126.9834948,방배2동,11650610
서울이태원초등학교,서울 용산구 녹사평대로40길 19,37.5346706,126.9892743,이태원1동,11170650
서울인수초등학교,서울 강북구 인수봉로 269,37.6331021,127.0135479,수유1동,11305615
서울인왕초등학교,서울 서대문구 세무서길 33-9,37.591572,126.9473583,홍제3동,11410640
서울인헌초등학교,서울 관악구 낙성대로 23,37.476626,126.9599395,낙성대동,11620585
서울일신초등학교,서울 성북구 월곡로 74,37.5988145,127.040194,종암동,11290705
서울일원초등학교,서울 강남구 영동대로4길 20,37.48944245,127.0764023,개포2동,11680670
서울자곡초등학교,서울 강남구 자곡로 150,37.4694739,127.0917658,세곡동,11680700
서울자양초등학교,서울 광진구 아차산로44길 26,37.5364568,127.0796924,자양1동,11215820
서울자운초등학교,서울 도봉구 마들로13길 166,37.6567352,127.0464541,창4동,11320514
서울잠동초등학교,서울 송파구 올림픽로35길 122,37.5169432,127.1006198,잠실6동,11710710
서울잠신초등학교,서울 송파구 잠실로 32,37.5099173,127.0975342,잠실3동,11710680
서울잠실초등학교,서울 송파구 올림픽로35길 20,37.5169432,127.1006198,잠실6동,11710710
서울잠원초등학교,서울 서초구 신반포로16길 15-25,37.5019524,126.9957032,반포2동,11650570
서울잠일초등학교,서울 송파구 올림픽로 95,37.5107105,127.0709259,잠실2동,11710670
서울잠전초등학교,서울 송파구 올림픽로12길 51,37.5070959,127.0829747,잠실본동,11710650
서울잠현초등학교,서울 송파구 올림픽로37길 109,37.5230657,127.109938,잠실4동,11710690
서울장곡초등학교,서울 성북구 장월로23길 16,37.616779,127.047226,장위1동,11290760
서울장수초등학교,서울 양천구 신정로13가길 30,37.5121693,126.843483,신정3동,11470640
서울장안초등학교,서울 광진구 군자로 74,37.5433395,127.071636,화양동,11215710
서울장월초등학교,서울 성북구 한천로101길 66,37.6227145,127.0499657,장위3동,11290780
서울장위초등학교,서울 성북구 장월로8가길 41,37.6112621,127.0493531,장위2동,11290770
서울장충초등학교,서울 중구 청구로17길 40,37.5602895,127.0107072,다산동,11140625
서울장평초등학교,서울 동대문구 답십리로69길 27,37.57352585,127.0733051,장안2동,11230660
서울재동초등학교,서울 종로구 북촌로4길 7,37.57961505,126.9856014,가회동,11110600
서울전곡초등학교,서울 동대문구 전농로 172,37.5749518,127.0575937,답십리1동,11230600
서울전농초등학교,서울 동대문구 사가정로 66,37.5788546,127.0719789,장안2동,11230660
서울전동초등학교,서울 동대문구 전농로16길 61,37.5782527,127.0601069,전농2동,11230570
서울정곡초등학교,서울 강서구 방화대로50길 22,37.5765263,126.8181642,방화3동,11500641
서울정덕초등학교,서울 성북구 아리랑로 63,37.6019037,127.0142114,정릉2동,11290630
서울정릉초등학교,서울 성북구 솔샘로25가길 8,37.6189967,127.0059324,정릉4동,11290650
서울정목초등학교,서울 양천구 목동중앙로3길 30-10,37.53742445,126.8705443,목4동,11470540
서울정수초등학교,서울 성북구 정릉로24길 58,37.6042913,127.0073957,정릉2동,11290630
서울정심초등학교,서울 금천구 독산로78다길 89,37.47137015,126.9084637,독산4동,11545640
서울조원초등학교,서울 관악구 조원로 67,37.4854249,126.9171127,신사동,11620685
서울종암초등학교,서울 동대문구 무학로44길 25,37.581272,127.0301695,제기동,11230545
서울중계초등학교,서울 노원구 한글비석로19길 39,37.6580064,127.0720927,중계4동,11350624
서울중곡초등학교,서울 중랑구 면목로23길 20,37.5734559,127.0830817,면목4동,11260540
서울중광초등학교,서울 광진구 긴고랑로13길 59,37.5631813,127.0819859,중곡1동,11215740
서울중대초등학교,서울 송파구 송파대로36길 8,37.5000987,127.1137917,송파2동,11710590
서울중동초등학교,서울 마포구 월드컵북로 152,37.5694153,126.9057035,성산2동,11440730
서울중랑초등학교,서울 중랑구 봉우재로6길 26,37.58904325,127.0754395,면목2동,11260520
서울중마초등학교,서울 광진구 동일로72길 43,37.5658243,127.0796769,중곡3동,11215760
서울중목초등학교,서울 중랑구 동일로 665,37.5986537,127.0798699,중화2동,11260610
서울중원초등학교,서울 노원구 섬밭로 316,37.63805,127.0646,하계2동,11350612
서울중평초등학교,서울 노원구 섬밭로 241,37.63805,127.0646,하계2동,11350612
서울중현초등학교,서울 노원구 섬밭로 181,37.63805,127.0646,하계2동,11350612
서울중화초등학교,서울 중랑구 신내로7가길 22,37.6019104,127.0915534,상봉1동,11260580
