facility_nm,mng_agency_nm,gugun,reference_date,lat,lng,instt_code,last_load_dttm
신괴정요양병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10149368,128.9778671,,2023-07-01 5:30
신동아수산물종합시장,부산광역시 중구청,부산광역시 중구,2022-12-31,35.09671891,129.0286673,,2023-07-01 5:30
신동아수산물종합시장 실내주차장,부산광역시 중구청,부산광역시 중구,2022-12-31,35.09671891,129.0286673,,2023-07-01 5:30
신라대어린이집,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.1720525,128.9977969,,2023-07-01 5:30
신라스테이 해운대,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.166754,129.131515,,2023-07-01 5:30
신라요양병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1538391,129.0335739,,2023-07-01 5:30
신망애노인요양원 ,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.231613,129.077126,,2023-07-01 5:30
신망애치매전문요양원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.231613,129.077126,,2023-07-01 5:30
신선사우나휘트니스,부산광역시 부산진구청,부산진구,2023-01-11,35.1537116,129.024701,,2023-07-01 5:30
신세계 사이먼,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3234853,129.2361577,,2023-07-01 5:30
신세계백화점 센텀시티몰,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.163622,129.158867,,2023-07-01 5:30
신세계백화점 센텀시티몰,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.17686,129.12544,,2023-07-01 5:30
신세계백화점 센텀시티점,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.162655,129.171706,,2023-07-01 5:30
신세계백화점 센텀시티점,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.169487,129.175981,,2023-07-01 5:30
신세계백화점 센텀시티점,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.197406,129.131641,,2023-07-01 5:30
신세계백화점 센텀시티점,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.205313,129.126278,,2023-07-01 5:30
신세계이마트금정점,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.249861,129.09088,,2023-07-01 5:30
신세계이마트금정점(실내주차장),부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.249861,129.09088,,2023-07-01 5:30
신세계조선호텔 부산 (조선비치호텔),부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.170452,129.132464,,2023-07-01 5:30
신창요양병원,부산광역시 중구청,부산광역시 중구,2022-12-31,35.22063996,128.6763757,,2023-07-01 5:30
신천지시장,부산광역시 중구청,부산광역시 중구,2022-12-31,35.09704163,129.0278158,,2023-07-01 5:30
신화하니엘타워,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.174626,129.127058,,2023-07-01 5:30
실버웰요양센터,부산광역시 서구청,부산광역시 서구,2022-12-31,35.11263376,129.008502,,2023-07-01 5:30
심당요양병원,부산광역시 중구청,부산광역시 중구,2022-12-31,35.11058443,129.0368934,,2023-07-01 5:30
씨드이 빌딩(구.코오롱빌딩),부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.14865928,129.1110602,,2023-07-01 5:30
씨클라우드,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.158408,129.180914,,2023-07-01 5:30
아난티펜트하우스,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.1976532,129.2279582,,2023-07-01 5:30
아름다운강산병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.216268,129.109896,,2023-07-01 5:30
아름스파,,,,부산 사상구 대동로 304 2~4층,,,
아망떼PC존 동래점,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19717744,129.0966224,,2023-07-01 5:30
아미초등지하공영주차장,부산광역시 서구청,부산광역시 서구,2022-12-31,35.09811338,129.0163096,,2023-07-01 5:30
아세안문화박물관,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.171152,129.133661,,2023-07-01 5:30
아시아드요양병원,,,,부산 연제구 월드컵대로 161 아시아드메디컬빌딩,,,
아이뜰어린이집,부산광역시 남구청,부산광역시 남구,2023-01-16,129.1099781,35.11749008,,2023-07-01 5:30
아이린 PC학장 본점,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.13882566,128.9788827,,2023-07-01 5:30
아이린PC&플스,,,,부산 부산진구 중앙대로691번길 5 3층,,,
아이린pc방,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.230966,129.088417,,2023-07-01 5:30
아이비어린이집,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16761849,128.9848507,,2023-07-01 5:30
아이사랑병원,,,,"부산 연제구 반송로 28-1 태영메디컬빌딩 2~5,10층",,,
아이사랑산후조리원,부산광역시 부산진구청,부산진구,2023-01-11,35.1529013,35.1529013,,2023-07-01 5:30
아이세상어린이집,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0728984,35.14256771,,2023-07-01 5:30
아이앤락 PC,,,,부산 사하구 동매로 21,,,
아이앤젤 여성의원,,,,부산 기장군 정관읍 정관로 601 4층,,,
아이엔젤 산후조리원,,,,부산 기장군 정관읍 정관로 601,,,
아이온시티,부산광역시 부산진구청,부산진구,2023-01-11,35.1570047,129.0582203,,2023-07-01 5:30
아이원어린이집,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.229225,129.092792,,2023-07-01 5:30
아이카페 PC방,부산광역시 서구청,부산광역시 서구,2022-12-31,35.10320321,129.0191091,,2023-07-01 5:30
아이파크 PC,,,,부산 수영구 감포로 106 2층,,,
아이파크 PC방,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16397533,128.9833973,,2023-07-01 5:30
아이파크 PC방 우동점,,,,부산 수영구 감포로 106 2층,,,
아이파크PC방,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.237649,129.090931,,2023-07-01 5:30
아이파크PC방 CS점,,,,부산 남구 용소로8번길 10 2층,,,
아이팩토리 PC,,,,부산 수영구 수영로606번길 8,,,
아진어린이집,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.1547982,129.0157386,,2023-07-01 5:30
아테나PC방,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.13849923,128.977924,,2023-07-01 5:30
아테나PC좌동점,,,,부산 해운대구 좌동로 89 2층,,,
아트몰링 부산점,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10681916,128.966874,,2023-07-01 5:30
아트몰링 부산점 실내주차장,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10681916,128.966874,,2023-07-01 5:30
아트센터어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10760051,128.976218,,2023-07-01 5:30
아하브병원,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21171584,129.0489295,,2023-07-01 5:30
아하브요양병원,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21171584,129.0489295,,2023-07-01 5:30
안나노인건강센터,부산광역시 서구청,부산광역시 서구,2022-12-31,35.12772837,129.004781,,2023-07-01 5:30
안델센어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.2962047,129.107876,,2023-07-01 5:30
안심노인요양시설,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.181143,129.198055,,2023-07-01 5:30
안심요양병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18821295,129.1030897,,2023-07-01 5:30
안평노인요양원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.228999,129.076309,,2023-07-01 5:30
알리안츠생명㈜부산사옥,부산광역시 부산진구청,부산진구,2023-01-11,35.1497341,129.0597691,,2023-07-01 5:30
애광노인요양원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.228935,129.075208,,2023-07-01 5:30
애광치매전문요양원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.228935,129.075208,,2023-07-01 5:30
애림실버웰,부산광역시 부산진구청,부산진구,2023-01-11,35.1472186,129.0452097,,2023-07-01 5:30
애림요양원,부산광역시 부산진구청,부산진구,2023-01-11,35.1472186,129.0452097,,2023-07-01 5:30
애플PC방,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.266109,129.092231,,2023-07-01 5:30
애플골프존(애플타워),부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3350379,129.1691563,,2023-07-01 5:30
앤유(nuPC),부산광역시 서구청,부산광역시 서구,2022-12-31,35.09346785,129.0233692,,2023-07-01 5:30
앤유pc 화명점,,,,부산 북구 화명신도시로 127 범서미라클 3층,,,
양덕어린이집,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19553239,129.0689394,,2023-07-01 5:30
양문어린이집,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0874484,35.12104776,,2023-07-01 5:30
양정삼성어린이집,부산광역시 부산진구청,부산진구,2023-01-11,35.1747949,129.0737388,,2023-07-01 5:30
양정시장,부산광역시 부산진구청,부산진구,2023-01-11,35.1727512,129.0697918,,2023-07-01 5:30
양정시장,부산광역시 부산진구청,부산진구,2023-01-11,35.1727512,129.0697918,,2023-07-01 5:30
양정역,부산광역시 부산진구청,부산진구,2023-01-11,35.17296847,129.0712233,,2023-07-01 5:30
양정역 퀸즈팰리스,부산광역시 부산진구청,부산진구,2023-01-11,35.1729743,129.0685808,,2023-07-01 5:30
양정요양병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1719347,129.069163,,2023-07-01 5:30
양정현대어린이집,부산광역시 부산진구청,부산진구,2023-01-11,35.1718911,129.0637735,,2023-07-01 5:30
양정현대프라자,부산광역시 부산진구청,부산진구,2023-01-11,35.1733596,129.0632515,,2023-07-01 5:30
양정현대프라자,부산광역시 부산진구청,부산진구,2023-01-11,35.1733596,129.0632515,,2023-07-01 5:30
양지어린이집,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.15742313,129.0051148,,2023-07-01 5:30
양지요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.227123,129.082783,,2023-07-01 5:30
어쌔신 PC 화명점,,,,부산 북구 금곡대로303번길 25 명신프라자 6층,,,
어쌔신 PC클럽,,,,부산 금정구 금강로 379 제이씨빌딩 3층 301호,,,
엄궁지하공영주차장,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.12918626,128.9743987,,2023-07-01 5:30
업타운PC,,,,부산 남구 수영로 31 3층,,,
에덴어린이병원,,,,부산 부산진구 가야대로 649 ek메디컬센터 8~15층,,,
에듀윌부산학원,,,,부산 부산진구 전포대로199번길 19 7층,,,
에디스여성병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.09883585,128.9630833,,2023-07-01 5:30
에메랄드홈,부산광역시 부산진구청,부산진구,2023-01-11,35.1617766,129.0631698,,2023-07-01 5:30
에스병원(S병원),부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.07827399,129.0700406,,2023-07-01 5:30
에스케이허브스카이위아,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.22128992,129.0855783,,2023-07-01 5:30
에스케이허브스카이위아 ㈜위아에셋,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.22128992,129.0855783,,2023-07-01 5:30
에이아이(AI)PC방,부산광역시 동구청,부산광역시 동구,2021-01-21,35.120256,129.039839,,2023-07-01 5:30
에이치스위트 해운대,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.167999,129.132792,,2023-07-01 5:30
엑슬루타워상가,,,,부산 수영구 황령대로473번길 15,,,
엔젤어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.237065,129.237065,,2023-07-01 5:30
엔젤인어린이집,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21258683,129.0351162,,2023-07-01 5:30
엔쿡 피시방 서면본점,,,,부산 부산진구 신천대로62번길 77,,,
엘리움,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.231934,129.157953,,2023-07-01 5:30
엘리움 산후조리원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.170995,129.177675,,2023-07-01 5:30
엘림어린이집,부산광역시 부산진구청,부산진구,2023-01-11,35.1571954,129.0732276,,2023-07-01 5:30
엘시티 더몰,,,,부산 해운대구 달맞이길 30,,,
엘시티더레지던스,,,,부산 해운대구 달맞이길 30,,,
엠존 PC방,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.13802514,128.9776413,,2023-07-01 5:30
엠탐PC토랑 명지점,,,,부산 강서구 명지오션시티4로 70 3층,,,
연산SK뷰단지빌딩,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18837291,129.0813845,,2023-07-01 5:30
연산관자재요양병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18287253,129.1074969,,2023-07-01 5:30
연산당당한방병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18180564,129.0839763,,2023-07-01 5:30
연산병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17809592,129.0945432,,2023-07-01 5:30
연산요양병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17809592,129.0945432,,2023-07-01 5:30
연산인제요양병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18507234,129.1074499,,2023-07-01 5:30
연세척병원,,,,부산 부산진구 가야대로 715 위너스빌딩 1~4층,,,
연우어르신의 집,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21094446,129.0441912,,2023-07-01 5:30
연제나라요양병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.19216869,129.0792608,,2023-07-01 5:30
연제옥스퍼드어린이집,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17948216,129.0654792,,2023-07-01 5:30
연제일신병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18566443,129.0828748,,2023-07-01 5:30
연제일신산후조리원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18605149,129.0829348,,2023-07-01 5:30
연지꿈동산어린이집,부산광역시 부산진구청,부산진구,2023-01-11,35.1758086,129.0537609,,2023-07-01 5:30
연희어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.1081439,128.9601216,,2023-07-01 5:30
영도병원 본관,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.092242,129.0405264,,2023-07-01 5:30
영도참편한요양병원,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.08084937,129.0687045,,2023-07-01 5:30
영도해수랜드,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.08370856,129.0382574,,2023-07-01 5:30
영선대로 지하공영주차장,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.09039223,129.0431808,,2023-07-01 5:30
영선어린이집,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.07961216,129.0465594,,2023-07-01 5:30
영재타운어린이집,,,,부산 금정구 식물원로 82 금정산 SK뷰 아파트,,,
영주암어린이집,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.17625918,129.0992832,,2023-07-01 5:30
영주어린이집,부산광역시 중구청,부산광역시 중구,2022-12-31,35.11186392,129.0295599,,2023-07-01 5:30
영지어린이집,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.08991673,129.0576572,,2023-07-01 5:30
영화의전당,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.165755,129.135941,,2023-07-01 5:30
영화의전당,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.168955,129.178439,,2023-07-01 5:30
영화의전당 인디플러스,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.156891,129.146929,,2023-07-01 5:30
영화진흥위원회,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.16852,129.178032,,2023-07-01 5:30
예능어린이집,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.20515399,129.086714,,2023-07-01 5:30
예닮창의어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.06601031,128.9805677,,2023-07-01 5:30
예담어린이집,부산광역시 북구청,부산광역시 북구,2022-12-31,35.20551564,129.0094738,,2023-07-01 5:30
예사랑병원,부산광역시 서구청,부산광역시 서구,2022-12-31,35.09733548,129.0132413,,2023-07-01 5:30
예지어린이집,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18300891,129.0693021,,2023-07-01 5:30
예진 어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.161068,129.161431,,2023-07-01 5:30
예향어린이집,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.19392626,129.0843132,,2023-07-01 5:30
오성병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1707116,129.0713869,,2023-07-01 5:30
오션타워,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.166897,129.133824,,2023-07-01 5:30
오시리아스퀘어,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.1885111,129.2120281,,2023-07-01 5:30
오시리아스퀘어,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.1885111,129.2120281,,2023-07-01 5:30
오시리아테마파크판매시설(A동),부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.1928286,129.2149547,,2023-07-01 5:30
오시리아테마파크판매시설(B동),부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.1928286,129.2149547,,2023-07-01 5:30
오아시스사우나,부산광역시 북구청,부산광역시 북구,2022-12-31,35.23564852,129.0102848,,2023-07-01 5:30
오엑스 피시 동아대점,,,,부산 사하구 낙동대로 551,,,
오엑스피시 수영교차로점,,,,부산 수영구 연수로 386,,,
오즈어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3335263,129.1724198,,2023-07-01 5:30
옥스PC 못골점,,,,부산 남구 못골로41번길 6,,,
옥스PC 사상역점,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16271054,128.9847059,,2023-07-01 5:30
옥스PC방,,,,부산 금정구 금강로 271-5,,,
옥스PC하단역점,,,,부산 사하구 낙동대로 466 2층,,,
온누리요양원,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.224624,129.153682,,2023-07-01 5:30
온사랑병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.214346,129.108185,,2023-07-01 5:30
온아이어린이집,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.16722001,129.1099518,,2023-07-01 5:30
올레PC,,,,부산 기장군 정관읍 정관로 575-3,,,
와이비엠부산광복일어중국어학원,부산광역시 중구청,부산광역시 중구,2023-01-01,35.09885,129.03517,,2023-07-01 5:30
욜로PC방,,,,부산 사상구 낙동대로 786,,,
용당어린이집,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0930514,35.11343458,,2023-07-01 5:30
용당요양병원,부산광역시 남구청,부산광역시 남구,2023-01-16,129.099122,35.12353834,,2023-07-01 5:30
우리들어린이집,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.1969623,129.1034277,,2023-07-01 5:30
우리미소요양병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.05588428,128.9708874,,2023-07-01 5:30
우리병원,,,,"부산 사상구 사상로 237 1,3~5층",,,
우리행복요양병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18304408,129.1074663,,2023-07-01 5:30
우방아이유쉘어린이집,,,,부산 강서구 화전산단4로 74,,,
우신상가,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.18509326,128.9914513,,2023-07-01 5:30
우정요양병원,,,,"부산 해운대구 좌동순환로 247 유안메디파크빌딩 2, 6~9층",,,
우주PC방,,,,부산 사상구 광장로 62 지하1층,,,
울트라PC,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.189672,129.126824,,2023-07-01 5:30
울트라타워,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.15994,129.157919,,2023-07-01 5:30
웅신시네아트,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.173014,129.175371,,2023-07-01 5:30
워크재활의학과병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18677031,129.0841961,,2023-07-01 5:30
워터캐슬사우나음이온찜질방24헬쓰,부산광역시 부산진구청,부산진구,2023-01-11,35.14894,129.0197498,,2023-07-01 5:30
원앤원스카이기숙학원,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.320736,129.1790795,,2023-07-01 5:30
월드밸리,부산광역시 중구청,부산광역시 중구,2022-12-31,35.102804,129.026363,,2023-07-01 5:30
웨이브타운,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.166196,129.169031,,2023-07-01 5:30
웰니스병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18899031,129.0859165,,2023-07-01 5:30
웰하이여성아동병원,,,,"부산 강서구 명지오션시티4로 95 2~8,10층",,,
위대한탄생산후조리원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18485049,129.080152,,2023-07-01 5:30
위대한탄생여성병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18485049,129.080152,,2023-07-01 5:30
위대항병원,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0929499,35.13537544,,2023-07-01 5:30
위브마음어린이집,,,,부산 해운대구 좌동순환로433번길 30 해운대힐스테이트위브 202동 1층,,,
윌리스요양병원,부산광역시 남구청,부산광역시 남구,2023-01-16,129.086552,35.13531587,,2023-07-01 5:30
유엔평화기념관,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0932577,35.12475424,,2023-07-01 5:30
유원골든타워 오피스텔,,,,부산 부산진구 서면문화로 27,,,
윤금노인요양원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.15016239,128.9929812,,2023-07-01 5:30
율리역,부산광역시 북구청,부산광역시 북구,2022-12-31,35.24716879,129.0129178,,2023-07-01 5:30
으뜸어린이집,부산광역시 서구청,부산광역시 서구,2022-12-31,35.10019306,129.0158686,,2023-07-01 5:30
으뜸요양병원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.20596636,129.0734692,,2023-07-01 5:30
을숙도노인요양원,부산광역시 강서구청,강서구,2022-12-22,35.11161,128.92351,,2023-07-01 5:30
의료법인 갑을의료재단 갑을녹산병원,부산광역시 강서구청,강서구,2022-12-22,35.17271,128.94573,,2023-07-01 5:30
의료법인 강혜의료재단 사랑의요양병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.13164809,128.9728013,,2023-07-01 5:30
의료법인 강혜의료재단온천사랑의요양병원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.21911149,129.0802219,,2023-07-01 5:30
의료법인 길정의료재단 길정병원,,,,"부산 사상구 학감대로39번길 120 A동 지하1~ 지상4층, B동 지상1~2층, D동 지상1~지상4층",,,
의료법인 길정의료재단 대남병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.13201442,128.9961328,,2023-07-01 5:30
의료법인 노송의료재단 시티요양병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.18733901,128.9900192,,2023-07-01 5:30
의료법인 대성사랑의료재단 제일요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.218307,129.100993,,2023-07-01 5:30
의료법인 동일의료재단 금정나라요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.243876,129.093853,,2023-07-01 5:30
의료법인 사랑나눔의료재단 에보스요양병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1584256,129.0617872,,2023-07-01 5:30
의료법인 삼세의료재단 삼세한방병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.225558,129.089381,,2023-07-01 5:30
의료법인 상봉의료재단 상봉요양병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1473587,129.0608236,,2023-07-01 5:30
의료법인 선우의료재단 BHS동래한서요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.242979,129.095681,,2023-07-01 5:30
의료법인 세광의료재단 성모안과병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.174705,129.128009,,2023-07-01 5:30
의료법인 센텀의료재단 부산센텀병원,,,,"부산 수영구 수영로 677 지하1층,1~6층",,,
의료법인 영파의료재단 규림요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.230786,129.076176,,2023-07-01 5:30
의료법인 영파의료재단 마음향기병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.230816,129.077101,,2023-07-01 5:30
의료법인 은성의료재단 좋은강안병원,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.15016884,129.1105978,,2023-07-01 5:30
의료법인 은성의료재단 좋은부산요양병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.13373016,128.9963741,,2023-07-01 5:30
의료법인 은성의료재단 좋은주례요양병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.15007271,129.0014641,,2023-07-01 5:30
의료법인 인당의료재단 해운대부민병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.162351,129.161296,,2023-07-01 5:30
의료법인 인본의료재단 해운대자명병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.164176,129.154102,,2023-07-01 5:30
의료법인 좋은사람들의료재단 관자재요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.261518,129.093663,,2023-07-01 5:30
의료법인 천지의료재단 금샘요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.27682,129.088285,,2023-07-01 5:30
의료법인 청십자의료재단 행복한병원,,,,의료법인 청십자의료재단 행복한병원,,,
의료법인 청원의료재단 수요양병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1689518,129.0490195,,2023-07-01 5:30
의료법인 한세의료재단 효은요양병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.169686,129.177688,,2023-07-01 5:30
의료법인 해림의료재단 부산금사요양병원,,,,부산 금정구 반송로 470 2~7층,,,
의료법인 해올의료재단 힐마루요양병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.172654,129.131001,,2023-07-01 5:30
의료법인 화인의료재단 센텀화인요양병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.165689,129.134636,,2023-07-01 5:30
의료법인 효원의료재단 주례자연병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.14955361,128.9996321,,2023-07-01 5:30
의료법인 희경의료재단 한국요양병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16328713,128.9804389,,2023-07-01 5:30
의료법인동일의료재단수영나라요양병원,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.16833407,129.113293,,2023-07-01 5:30
의료법인백세의료재단백세요양병원,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.1614667,129.1092369,,2023-07-01 5:30
의료법인서강의료재단 서강병원,,,,"부산 동구 중앙대로 514 한성기린플라자 상가 2,3층",,,
의료법인세왕의료재단 세왕요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.222522,129.085966,,2023-07-01 5:30
의료법인센텀의료재단 서부산센텀병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16121203,128.9845543,,2023-07-01 5:30
의료법인영재의료재단 큰솔2병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.14360299,128.9872501,,2023-07-01 5:30
의료법인영재의료재단 큰솔병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.1407168,128.9824424,,2023-07-01 5:30
의료법인은성의료재단좋은삼선병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.1501222,129.0076923,,2023-07-01 5:30
의료법인주현의료재단사상중앙병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.1784013,128.9782163,,2023-07-01 5:30
의료법인지석의료재단 효성프라임요양병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.17495985,128.9886828,,2023-07-01 5:30
의료재단  로뎀요양병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.168185,129.17786,,2023-07-01 5:30
의왕요양병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.0685972,128.9772437,,2023-07-01 5:30
